lat,oddlat,lon,oddlong,oblig_proportion,Oblig&fac_proportion,Oblig&Fac&Linked_proportion,Direct&Indirect_proportion,Direct&Indirect_proportion_alternate_1,Oblig_Count,Oblig&Fac_Count,Oblig&Fac&Linked_Count,Direct&Indirect_Count,Direct&Indirect_Count_alternate_1,cor_diversity,Coral Diversity Original,fish_sp_div,LogFishDiv,fish_gen_div,reef_fraction,fraction_30m,isolation,mean_Present.Surface.Phytoplankton.Mean,mean_Present.Surface.Primary.productivity.Mean,mean_Present.Surface.Salinity.Mean,mean_Present.Surface.Temperature.Mean,mean_Present.Surface.Temperature.Range,mean_bo_ph.asc,min_Present.Surface.Phytoplankton.Mean,min_Present.Surface.Primary.productivity.Mean,min_Present.Surface.Salinity.Mean,min_Present.Surface.Temperature.Mean,min_Present.Surface.Temperature.Range,min_bo_ph.asc,max_Present.Surface.Phytoplankton.Mean,max_Present.Surface.Primary.productivity.Mean,max_Present.Surface.Salinity.Mean,max_Present.Surface.Temperature.Mean,max_Present.Surface.Temperature.Range,max_bo_ph.asc,fish_mean_troph,fish_var_troph,fish_mean_size,fish_var_size,fish_mean_vuln,fish_min_depth,fish_max_depth,Province,Region,Fish?,Coral?,Realm,Prin1,Prin2,Prin3,Prin4,Prin5,Fish Richness Predicted With Corals,Fish Richness Predicted Without Corals,PredictedSpeciesLost,Predicted%SpeciesLost,ExpectedSpeciesremainingAfterLoss,PC1-Coral Association,Residual PC1-Coral Association,FishRichnessUnrelatedToCorals,Pred Formula FishRichnessUnrelatedToCorals,Pred Formula Direct&Indirect_Count,UnrelatedToCoralsNoCoral,CoralDependentNoCoral,phylo_div,func_div,fe_n
27.5,1,50.5,0,0.00739645,0.054733728,0.189349112,0.245296658,0.199615326,5,37,128,165.8205407,134.9399605,42,42,675,6.514712691,386,0.04,0.027847222,0.084,1.137851285,0.00463009,38.54789667,26.76536301,16.06132786,8.13505639,1.122042,0.004375,37.714952,26.517506,15.763924,8.135000229,1.122042,0.004375,37.714952,26.517506,15.763924,8.135000229,3.520089286,0.581995227,59.53059524,112.4559301,33.07348148,22.74074074,301.2281481,north western Indian,western Indian,1,1,Indo-Pacific,-2.936817977,6.232408438,-4.422434501,-0.634937851,4.317548976,819.0270362,574.5159899,244.5110463,0.298538431,473.4865591,0.645213465,2.465536003,509.1794593,638.4088901,127.5272424,242.7625281,-13.67564589,26431.5104227169,0.001902619334651,181
27.5,1,51.5,1,0.007183908,0.051724138,0.183908046,0.237257702,0.192622498,5,36,128,165.1313609,134.0652586,42,42,695,6.543911846,395,0.04,0.243194444,0.105,1.149607098,0.00487425,38.61090748,27.20263918,15.30580809,8.135360054,1.103884,0.004589,38.437847,26.795454,14.5,8.135000229,1.103884,0.004589,38.437847,26.795454,14.5,8.135000229,3.521562952,0.5731684,58.65998555,109.2349252,33.1167482,22.75683453,295.9266187,north western Indian,western Indian,1,1,Indo-Pacific,-2.854044541,5.66340714,-4.347118949,0.163454749,4.100473196,824.946182,578.6680433,246.2781388,0.298538431,487.5157905,0.4612686,2.216322925,529.8686391,623.7576866,131.6214812,228.1113247,-9.581407094,26792.6430399803,0.001934956851258,181
27.5,1,52.5,0,0.007225434,0.049132948,0.180635838,0.236409671,0.191027875,5,34,125,163.5954924,132.1912894,42,42,691,6.538139824,396,0.15,0.051111111,0.054,1.107486077,0.004704679,38.40692013,27.79777228,14.41709315,8.135445101,1.082675,0.004474,38.193989,27.532578,14.005102,8.135000229,1.082675,0.004474,38.193989,27.532578,14.005102,8.135000229,3.528197674,0.565830534,58.42072674,109.3684325,32.87853835,22.94645441,295.1143271,north western Indian,western Indian,1,1,Indo-Pacific,-2.515946337,4.868154393,-4.198707327,0.305427606,4.356687497,943.031921,661.500651,281.53127,0.298538431,484.7099442,0.371949371,2.348280284,527.4045076,746.7859918,154.2844654,351.1396299,13.08157713,26907.9195420968,0.001921197588431,181
27.5,1,120.5,0,0.002304147,0.036866359,0.144009217,0.183596673,0.144410682,2,32,125,159.3619122,125.3484717,2,2,867,6.765038977,506,0.09,0.332916667,0.337,2.988395113,0.024931394,29.00210223,20.93738589,16.09281351,8.241444514,2.514103,0.021473,27.7668,20.728933,15.676112,8.240859985,2.514103,0.021473,27.7668,20.728933,15.676112,8.240859985,3.577572254,0.542446717,55.7645815,98.33019875,33.26356401,33.94809689,346.8892734,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,4.618290218,12.62523359,1.832419116,-7.039194704,-0.418997563,728.8638783,716.6601879,12.20369032,0.016743442,852.4834355,-0.994450369,-0.34240397,707.6380878,825.4733483,75.16137972,806.6330453,68.43743265,33434.5710531178,0.002016698973375,194
27.5,1,121.5,1,0.002202643,0.035242291,0.140969163,0.178821519,0.141377018,2,32,128,162.3699389,128.3703327,1,1,907,6.81014245,527,0.08,0.307569444,0.462,3.297450097,0.024601625,31.00640691,21.35452042,15.6293544,8.238837925,2.479365,0.018664,27.72311,20.51829,14.003307,8.235554695,2.479365,0.018664,27.72311,20.51829,14.003307,8.235554695,3.579005525,0.542269739,55.26957238,97.83561028,33.30923925,34.85887541,342.1753032,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,4.34259507,12.08742204,1.745882476,-6.331069087,-0.956722502,640.3728438,634.9891905,5.383653244,0.008407061,899.3747961,-1.09587173,-0.914468667,744.6300611,687.6815979,60.12896372,678.2614464,56.76699019,34557.982466023,0.002025869376226,195
27.5,1,127.5,1,0.007649513,0.034075104,0.178025035,0.21693372,0.181932533,11,49,256,311.9506892,261.6189829,71,71,1437,7.270312886,668,0.01,0.003333333,0.879,1.171574417,0.00675659,34.44564558,25.27212003,9.041319486,8.237680288,1.155462,0.006123,34.354955,24.831409,8.546421,8.228325844,1.155462,0.006123,34.354955,24.831409,8.546421,8.228325844,3.499929775,0.572147291,44.9812556,81.04039885,30.6777801,45.13987474,312.0633264,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.237107752,4.017904225,-0.124777329,-1.469716856,-0.101093486,820.048084,450.3109918,369.7370922,0.450872454,789.0962833,-0.102454211,-1.310192667,1125.049311,854.9797783,267.8283495,186.1490235,29.12822879,45680.6624490523,0.002329302297113,256
27.5,1,128.5,0,0.008727273,0.032727273,0.170909091,0.206818839,0.173007475,12,45,235,284.3759042,237.8852786,70,70,1374,7.225481473,654,0.12,0.006805556,0.865,1.157381736,0.005717174,34.51401721,24.75274822,9.281302292,8.246961137,1.123276,0.005281,34.475505,24.415562,9.081816,8.242071152,1.123276,0.005281,34.475505,24.415562,9.081816,8.242071152,3.507053637,0.565238621,44.50960631,80.97388943,30.64173217,46.87409025,330.944687,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.777428935,4.392222701,-0.054406422,-1.694550801,-0.197127551,784.0797113,434.210199,349.8695123,0.446216765,760.8981648,-0.145233438,-1.309315145,1089.624096,821.0541189,253.9518503,161.6435156,18.61370318,44856.5163213086,0.002313082494182,249
27.5,1,129.5,1,0.009266409,0.033204633,0.176833977,0.21522122,0.179136069,12,43,229,278.7114795,231.9812094,69,69,1294,7.165493475,621,0.06,0.003125,0.891,1.163569674,0.005828972,34.56541053,24.85302801,9.484839278,8.248986986,1.09482,0.004904,34.541982,24.476244,9.23,8.24679184,1.09482,0.004904,34.541982,24.476244,9.23,8.24679184,3.500390625,0.567457188,42.35870171,62.39004717,30.33100464,43.64992272,315.6978362,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.906151662,4.376601852,-0.060016899,-1.708994085,-0.048719851,753.7766143,420.967955,332.8086593,0.441521603,722.6710452,0.012479328,-1.25227099,1015.28852,779.0240265,248.2174155,129.0335746,16.24124187,43204.3572057997,0.002050235639036,246
26.5,0,-174.5,1,0.012145749,0.093117409,0.222672065,0.280275066,0.229513744,3,23,55,69.22794136,56.68989476,12,12,246,5.505331536,156,0.01,0.027638889,0.982,0.668940708,0.000572292,35.38519412,24.92595519,8.096864313,8.24682702,0.646521,0.000509,35.357688,24.659143,7.82,8.242986679,0.646521,0.000509,35.357688,24.659143,7.82,8.242986679,3.475409836,0.639135107,56.01918033,97.98143096,32.3597561,46.99593496,681.2682927,Hawaiian,central Pacific,1,1,Indo-Pacific,-3.719697621,2.584958285,-0.468752563,-1.355801575,-0.610766614,428.2267937,386.9679051,41.25888857,0.096348218,222.2983383,2.515287742,0.948275666,176.7720586,172.3960623,42.12673619,59.35424463,1.783053819,11658.1210512596,0.000654576027434,102
26.5,0,-173.5,0,0.011538462,0.096153846,0.223076923,0.289323001,0.235824468,3,25,58,75.22398035,61.31436164,12,12,259,5.556828062,160,0.05,0.031944444,0.986,0.670423576,0.000585694,35.38158767,24.83624001,8.371356382,8.242773096,0.65225,0.000519,35.351529,24.606117,7.96756,8.239738464,0.65225,0.000519,35.351529,24.606117,7.96756,8.239738464,3.46614786,0.634836559,55.36412451,97.02438266,32.04888031,45.23552124,662.6100386,Hawaiian,central Pacific,1,1,Indo-Pacific,-3.732343913,2.704098753,-0.561150481,-1.433085157,-0.592530074,421.3874596,380.7875287,40.59993092,0.096348218,234.0458115,2.591359837,1.005356072,183.7760196,157.9015839,39.12045775,44.85976621,-1.223224623,11892.7976822597,0.00068200531339,106
26.5,0,-80.5,1,0.001646091,0.023868313,0.061728395,0.085645014,0.068954456,2,29,75,104.0586915,83.77966432,27,27,1214,7.101675972,624,0.12,0.026319444,0.51,0.838790938,0.005654938,36.01302269,27.09507613,7.256775188,8.209950765,0.679962,0.003456,36.010239,26.8249,6.96106,8.209018707,0.679962,0.003456,36.010239,26.8249,6.96106,8.209018707,3.595214521,0.548333994,56.92218328,101.401769,34.07452224,106.0156507,763.6779242,Caribbean,western Atlantic,1,1,Atlantic,-2.183050041,1.40791743,-1.035024683,0.171277262,0.573176407,846.8855998,674.2597639,172.625836,0.203836074,966.5430059,-2.570968012,-2.268346676,1109.941308,763.6221767,153.2536533,509.2780869,62.48036792,40781.8209078949,0.00205840818243,200
26.5,0,-79.5,0,0.001690617,0.024513948,0.062552832,0.085996909,0.069614854,2,29,74,101.7343429,82.35437262,27,27,1182,7.074963198,614,0.07,0.016875,0.415,0.672384632,0.001871778,36.06071008,27.2347984,6.54472575,8.209733751,0.572349,0.000716,36.004697,26.861919,6.030001,8.208772659,0.572349,0.000716,36.004697,26.861919,6.030001,8.208772659,3.597375106,0.549591383,57.57039634,103.0060794,33.97650592,105.7935702,778.7326565,Caribbean,western Atlantic,1,1,Atlantic,-2.7898622,0.474479319,-1.03012031,0.126208814,0.263230858,965.1435472,768.4124755,196.7310717,0.203836074,941.0657603,-2.542497524,-1.843491178,1080.265657,906.5735735,163.6806069,652.2294837,72.9073216,40322.6720640096,0.001997877612152,196
26.5,0,-78.5,1,0.001734605,0.025151778,0.065047702,0.090188064,0.072603957,2,29,75,103.9868379,83.71236205,25,25,1152,7.049254841,608,0.24,0.318888889,0.487,0.629530371,0.001792007,36.32227159,26.70051886,7.356419692,8.209884527,0.496502,0.000836,36.153227,26.244312,6.56197,8.208051682,0.496502,0.000836,36.153227,26.244312,6.56197,8.208051682,3.597998259,0.557382135,58.26207589,104.0022417,34.16719618,107.1067708,791.8498264,Caribbean,western Atlantic,1,1,Atlantic,-3.290634203,1.036950601,-1.231809609,-0.107230292,0.048413207,821.0318112,664.8070688,156.2247424,0.19027855,932.7991106,-2.478764427,-2.075996393,1048.013162,757.8549791,134.1501504,522.3511922,50.10081212,39556.0804732642,0.002048074774281,194
26.5,0,-77.5,0,0.001785714,0.025892857,0.066964286,0.093223659,0.075100494,2,29,75,104.4104978,84.1125529,25,25,1119,7.020190708,591,0.44,0.412083333,0.598,0.622555213,0.001896113,36.44900323,26.41824619,7.639134319,8.210165357,0.382993,0.000276,36.349705,26.215221,6.960001,8.208048821,0.382993,0.000276,36.349705,26.215221,6.960001,8.208048821,3.597132616,0.561384956,58.50902204,105.069585,34.14087578,104.8999106,807.5165326,Caribbean,western Atlantic,1,1,Atlantic,-3.700403372,1.109803034,-1.407903777,-0.217675609,0.089164915,712.9041827,577.2538087,135.650374,0.19027855,906.0783028,-2.422986626,-2.454019226,1014.589502,623.4667541,118.5792028,387.9629672,34.52986449,38806.7966460956,0.002096601602664,195
26.5,0,-76.5,1,0.001943635,0.029154519,0.063168124,0.088905783,0.071091439,2,30,65,91.48405031,73.15309114,25,25,1028,6.935370446,554,0.05,0.009166667,0.664,0.395490382,0.000334,36.45170158,26.30467594,7.139275819,8.211908976,0.347271,0.000184,36.413711,26.134989,6.849998,8.208943367,0.347271,0.000184,36.413711,26.134989,6.849998,8.208943367,3.601169591,0.571324678,61.3013024,108.667076,34.81903697,95.1536965,819.2645914,Caribbean,western Atlantic,1,1,Atlantic,-3.993672019,0.884265264,-1.405547471,-0.216933198,-0.078685393,669.7298845,542.2946533,127.4352312,0.19027855,832.3936508,-2.379728116,-2.660944891,936.5159497,568.9883843,112.7215113,333.4845974,28.67217304,36604.4457639877,0.002029217325649,191
26.5,0,33.5,1,0.006024096,0.052710843,0.177710843,0.238156163,0.19221552,4,35,118,158.135692,127.6311054,61,61,663,6.49677499,388,0.05,0.007986111,0.086,0.9955204,0.003356,38.7782862,25.6521452,8.0487556,8.213415146,0.992037,0.003317,38.762352,25.645947,8.031652,8.213415146,0.992037,0.003317,38.762352,25.645947,8.031652,8.213415146,3.547416413,0.595679235,67.11351064,120.4427867,34.73054299,36.80995475,461.5806938,north western Indian,western Indian,1,1,Indo-Pacific,-3.437892035,3.551507352,-1.785220672,1.951378211,0.339942201,1209.48428,722.668625,486.8156549,0.402498538,396.1434691,0.335737202,2.225574079,504.864308,1074.026483,225.3938363,499.397243,20.31345092,26352.4765614922,0.001744380272894,175
26.5,0,34.5,0,0.006702413,0.053619303,0.184986595,0.24340187,0.198484318,5,40,138,181.5777952,148.0693012,61,61,745,6.613384218,425,0.17,0.012847222,0.077,0.972236045,0.002997977,38.72419466,25.74714683,8.092313598,8.204010766,0.953425,0.002678,38.651662,25.634085,7.9,8.194087982,0.953425,0.002678,38.651662,25.634085,7.9,8.194087982,3.528552097,0.591376403,63.45112162,114.7510232,33.96408054,32.84295302,414.5100671,north western Indian,western Indian,1,1,Indo-Pacific,-3.444048739,3.328543029,-2.059725994,1.798272798,0.241632792,1229.916484,734.8768966,495.039587,0.402498538,445.1385889,0.50781008,2.439077935,563.4222048,1097.526346,225.6409033,522.897106,20.56051796,28380.2659494182,0.00176915843257,186
26.5,0,35.5,1,0.007462687,0.052238806,0.195273632,0.253513985,0.209204686,6,42,157,203.825244,168.2005679,61,61,803,6.688354714,437,0.07,0.020069444,0.058,0.960551792,0.002636924,38.58404533,26.43008342,8.520833882,8.192409939,0.952322,0.002499,38.402149,25.984926,8.151333,8.182953835,0.952322,0.002499,38.402149,25.984926,8.151333,8.182953835,3.510440252,0.592599376,61.03610553,113.6990963,33.11337484,31.81070984,389.5541719,north western Indian,western Indian,1,1,Indo-Pacific,-3.213163215,3.066953294,-2.282452469,1.617094094,0.701089986,1288.670233,769.9823475,518.687885,0.402498538,479.7936737,0.681864797,2.694569148,599.174756,1137.80031,234.4024512,563.1710697,29.32206582,29597.0779765416,0.002033881409162,190
26.5,0,36.5,0,0.007326007,0.051282051,0.196581197,0.252883753,0.210024846,6,42,161,207.1117937,172.010349,61,61,818,6.706862337,444,0.23,0.065347222,0.034,0.980443568,0.002629477,38.32483195,26.83103009,8.497741841,8.181968689,0.959085,0.002509,38.205995,26.644707,8.379999,8.174283028,0.959085,0.002509,38.205995,26.644707,8.379999,8.174283028,3.502233251,0.590533237,60.00772167,112.8075538,32.69996333,29.45354523,379.1002445,north western Indian,western Indian,1,1,Indo-Pacific,-2.866347845,2.722387722,-2.424143471,1.536721475,1.179084707,1375.956984,822.1363089,553.8206748,0.402498538,488.7561956,0.650175011,2.76615408,610.8882063,1192.89661,247.0377661,618.2673701,41.9573807,29997.231187405,0.001968123598903,193
26.5,0,50.5,0,0.006435006,0.048906049,0.16988417,0.218643624,0.178866905,5,38,132,169.8860957,138.9795855,42,42,776,6.65415252,435,0.4,0.792083333,0.084,1.268361292,0.005989467,37.7314512,26.6997393,16.8615333,8.134335976,1.151029,0.004838,36.664595,26.358629,15.66,8.133999825,1.151029,0.004838,36.664595,26.358629,15.66,8.133999825,3.529883571,0.582850747,61.21650712,111.6393404,33.38412371,25.44072165,348.8840206,north western Indian,western Indian,1,1,Indo-Pacific,-2.36593606,6.365589973,-4.142880597,-1.405198121,4.221942418,871.3531602,611.220755,260.1324052,0.298538431,544.3341776,0.104345863,1.920828661,606.1139043,729.9922017,140.4820703,334.3458398,-0.720817957,29180.093313035,0.00201038686913,188
26.5,0,51.5,1,0.006377551,0.048469388,0.168367347,0.215812312,0.176993773,5,38,132,169.1968527,138.7631179,42,42,783,6.663132696,436,0.1,0.506319444,0.095,1.181986142,0.005252241,38.34856909,27.19831891,15.51712591,8.134560978,1.096095,0.004487,37.701042,26.94817,14.795233,8.133999825,1.096095,0.004487,37.701042,26.94817,14.795233,8.133999825,3.532820513,0.575192047,60.67687179,111.0300957,33.23245211,24.32056194,343.9655172,north western Indian,western Indian,1,1,Indo-Pacific,-2.607805368,5.608984173,-4.259264889,-0.346793402,4.257658986,866.5326272,607.8393363,258.6932909,0.298538431,549.2444086,0.059673379,1.855188679,613.8031473,687.4902494,141.1105856,291.8438874,-0.092302698,29389.7566382175,0.002018788596392,190
26.5,0,53.5,1,0.006195787,0.04708798,0.167286245,0.215845365,0.176440765,5,38,135,174.1872096,142.3876972,42,42,806,6.692083743,448,0.04,0.078402778,0.073,1.054881992,0.003933268,38.14083721,27.96474474,13.39001984,8.134717566,1.03561,0.003529,37.576775,27.850561,12.789999,8.133999825,1.03561,0.003529,37.576775,27.850561,12.789999,8.133999825,3.531631382,0.573400165,60.23158157,109.7043523,33.11425558,23.82878412,334.1538462,north western Indian,western Indian,1,1,Indo-Pacific,-2.301508063,3.942491708,-3.909009965,0.200748813,4.008545608,1026.659864,720.1624392,306.4974249,0.298538431,565.3780247,0.000119975,1.929243918,631.8127904,848.4990369,172.3732261,452.8526749,31.1703378,29761.361760622,0.002017864883395,194
26.5,0,54.5,0,0.00617284,0.04691358,0.167901235,0.217751325,0.177457324,5,38,136,176.3785732,143.7404322,42,42,809,6.695798917,451,0.04,0.100208333,0.065,1.060120232,0.003703358,37.7799446,28.03676922,12.66604843,8.134632704,1.035557,0.003505,37.228354,27.91272,12.284075,8.133999825,1.035557,0.003505,37.228354,27.91272,12.284075,8.133999825,3.535563817,0.571947821,60.38382134,109.4762418,33.23458591,24.03955501,333.7614339,north western Indian,western Indian,1,1,Indo-Pacific,-2.061421465,3.584383532,-3.696906149,0.101507592,3.778697635,1094.179917,767.5251618,326.6547557,0.298538431,567.4824094,0.009651255,1.980213301,632.6214268,922.6098454,183.6470451,526.9634834,42.44415684,29754.1272593533,0.002018162207814,196
26.5,0,55.5,1,0.006150062,0.046740467,0.169741697,0.22034867,0.179558457,5,38,138,179.1434684,145.9810259,42,42,812,6.69950034,453,0.14,0.221805556,0.079,1.115383091,0.004097388,37.42166319,27.91135106,12.03877411,8.13486927,1.051648,0.003473,36.959718,27.684994,11.088543,8.134013176,1.051648,0.003473,36.959718,27.684994,11.088543,8.134013176,3.535352287,0.575057287,61.26076638,110.2762408,33.33745074,23.95689655,331.5406404,north western Indian,western Indian,1,1,Indo-Pacific,-1.787839701,3.273789797,-3.383812904,0.129284694,3.140104909,1140.940891,800.3261879,340.6147035,0.298538431,569.5867941,0.032198344,1.9572664,632.8565316,980.87043,191.6518409,585.224068,50.44895262,29803.3951572269,0.002025675775738,194
26.5,0,56.5,0,0.006188119,0.04950495,0.173267327,0.226530603,0.183876096,5,40,140,183.0367274,148.5718855,43,43,807,6.693323668,448,0.12,0.091041667,0.138,1.090342112,0.004030612,37.05151475,27.94213821,11.06380898,8.135315926,1.048531,0.003471,36.821619,27.673403,10.289999,8.133999825,1.048531,0.003471,36.821619,27.673403,10.289999,8.133999825,3.534825871,0.575975136,58.90927861,106.217043,32.94591078,22.98636927,308.9814126,north western Indian,western Indian,1,1,Indo-Pacific,-1.598855295,2.85168297,-3.150598934,0.199069196,2.737313693,1147.327007,798.0397514,349.2872554,0.304435661,561.3204218,0.168157524,1.875933003,623.9632726,998.2128205,200.6359201,593.146307,56.07105825,29645.6437239018,0.002026120634837,195
26.5,0,126.5,0,0.00744249,0.033152909,0.175236806,0.213081064,0.179027816,11,49,259,314.9338132,264.6031121,71,71,1477,7.297768283,688,0.06,0.005069444,0.827,1.144813521,0.007026743,34.41004766,25.79125301,8.388726424,8.230473872,1.1122,0.00565,34.275274,25.447014,8.059999,8.225318909,1.1122,0.00565,34.275274,25.447014,8.059999,8.225318909,3.497472678,0.569404737,44.33598023,80.14103666,30.58593771,47.37982397,328.3899797,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.035482281,3.307749354,-0.128542529,-1.287178287,0.086913287,916.3963227,503.2184636,413.177859,0.450872454,811.0613851,-0.189006142,-1.174032264,1162.066187,954.7431405,284.7222495,285.9123857,46.02212878,46856.2288350399,0.002342631624748,260
26.5,0,127.5,1,0.008157716,0.032630863,0.17675051,0.214879054,0.180612999,12,48,260,316.0870885,265.6817214,71,71,1470,7.29301768,684,0.4,0.067152778,0.884,1.163087399,0.006212664,34.49506829,25.2014161,8.92166393,8.238547325,1.08759,0.004787,34.44107,24.798857,8.34,8.233995438,1.08759,0.004787,34.44107,24.798857,8.34,8.233995438,3.498078243,0.567269356,44.27477603,80.32286911,30.45757143,46.70340136,327.3952381,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-1.575872869,3.785579388,-0.102682239,-1.503727731,-0.205035919,816.7716705,448.5118229,368.2598476,0.450872454,807.2174923,-0.111356549,-1.331842834,1153.912912,857.3324092,266.2444616,188.5016544,27.54434092,46793.705083393,0.002346269180545,260
26.5,0,128.5,0,0.008356546,0.033426184,0.179665738,0.217975868,0.183382604,12,48,258,313.013347,263.3374198,70,70,1435,7.268920128,669,0.12,0.019930556,0.903,1.115609622,0.005214902,34.53215829,25.17355334,9.191827105,8.243373075,1.00542,0.003651,34.4873,24.681471,8.870001,8.239115715,1.00542,0.003651,34.4873,24.681471,8.870001,8.239115715,3.495921238,0.565882023,43.96680912,80.51106899,30.39284321,45.08292683,332.9888502,central Indo-Pacific,central Indo-Pacific,1,1,Indo-Pacific,-2.053575609,3.805987957,-0.186269966,-1.75813908,-0.055792117,775.416728,429.4127841,346.0039439,0.446216765,794.6789422,-0.032518981,-1.327488298,1121.986653,812.412752,255.7935561,153.0021487,20.45540899,46236.5014405357,0.00229945645507,258
